,Open,High,Low,Close
2154,48.329292,48.32886,48.25289,48.273167
2155,48.494595,48.514732,48.39231,48.38602
2156,48.59293,48.619446,48.48256,48.46821
2157,48.634224,48.65164,48.53514,48.532963
2158,48.62585,48.627106,48.546925,48.566086
2159,48.688595,48.688686,48.611027,48.63196
2160,48.722057,48.720024,48.647087,48.67095
2161,48.748165,48.737717,48.683647,48.718727
2162,48.721607,48.698055,48.67346,48.725758
2163,48.542957,48.474594,48.55093,48.661785
2164,48.450394,48.376633,48.465233,48.582886
2165,48.495632,48.449055,48.476517,48.558407
2166,48.55647,48.531265,48.510616,48.56448
2167,48.498745,48.454514,48.476704,48.555508
2168,48.45075,48.400856,48.435833,48.521942
2169,48.567154,48.54724,48.514698,48.561615
2170,48.667114,48.66571,48.591442,48.61427
2171,48.875698,48.908478,48.75711,48.735535
2172,48.990852,49.029503,48.864777,48.835865
2173,49.05928,49.08876,48.944534,48.927998
2174,49.074097,49.08389,48.98387,48.99342
2175,49.127464,49.128582,49.047974,49.069187
2176,49.177555,49.18152,49.094437,49.112064
2177,49.278545,49.2888,49.187447,49.197144
2178,49.370174,49.38707,49.27066,49.27192
2179,49.63639,49.69672,49.48234,49.427185
2180,49.701485,49.743317,49.570396,49.539925
2181,49.760586,49.786663,49.649055,49.639637
2182,49.786385,49.795467,49.696003,49.70914
2183,49.920403,49.940155,49.81652,49.81605
2184,49.974796,49.987343,49.87982,49.88908
2185,49.988895,49.982975,49.916924,49.95065
2186,50.02068,50.013557,49.95015,49.985584
2187,50.072918,50.064293,50.004196,50.04181
2188,49.987236,49.94663,49.958504,50.038067
2189,50.01523,49.979218,49.980732,50.054325
2190,50.15027,50.1466,50.075256,50.10661
2191,50.165154,50.15107,50.103104,50.148277
2192,50.11565,50.07927,50.081467,50.155922
2193,50.106777,50.071953,50.070652,50.14301
2194,50.119495,50.089413,50.07745,50.143597
2195,50.303123,50.31475,50.208817,50.22052
2196,50.30413,50.299973,50.229492,50.26206
2197,50.25426,50.224365,50.211796,50.278206
2198,50.282143,50.260593,50.229225,50.284695
2199,50.20161,50.157806,50.176548,50.26113
2200,50.11307,50.054775,50.10621,50.209625
2201,50.148277,50.100483,50.128265,50.217922
2202,50.212105,50.186863,50.163887,50.22398
2203,50.224915,50.194614,50.182983,50.24981
2204,50.242958,50.215607,50.19733,50.26033
2205,50.22626,50.196136,50.184113,50.25071
2206,50.27441,50.254387,50.219597,50.273026
2207,50.32237,50.310787,50.256966,50.299416
2208,50.314922,50.296246,50.258373,50.310173
2209,50.26394,50.22786,50.229156,50.303764
2210,50.2466,50.209667,50.21291,50.288586
2211,50.17643,50.12428,50.16181,50.257336
2212,50.046852,49.969944,50.063286,50.191048
2213,49.938942,49.849567,49.971077,50.114918
2214,49.88906,49.811436,49.906624,50.034748
2215,49.823566,49.746506,49.840515,49.967648
2216,49.655743,49.554672,49.702866,49.861107
2217,49.646744,49.569588,49.664078,49.79068
2218,49.637398,49.572876,49.638985,49.748848
2219,49.85277,49.83926,49.790466,49.833725
2220,50.089893,50.11698,49.976616,49.96709
2221,50.16078,50.172775,50.066223,50.076912
2222,50.2418,50.24886,50.153275,50.170784
2223,50.274303,50.279205,50.188423,50.20891
2224,50.282356,50.278908,50.20687,50.238415
2225,50.31023,50.308174,50.23298,50.262802
2226,50.306416,50.295044,50.24078,50.282898
2227,50.331722,50.320545,50.265812,50.30777
2228,50.337677,50.320717,50.278954,50.328564
2229,50.314304,50.285038,50.270958,50.336754
2230,50.327858,50.301636,50.280693,50.342514
2231,50.33861,50.31433,50.28902,50.34832
2232,50.360126,50.339924,50.30542,50.359406
2233,50.389847,50.374744,50.32873,50.376087
2234,50.47979,50.474094,50.406815,50.442074
2235,50.51221,50.504475,50.441734,50.4798
2236,50.398396,50.351295,50.37716,50.466843
2237,50.308704,50.245766,50.307343,50.41763
2238,50.308964,50.259674,50.290585,50.382824
2239,50.3915,50.36853,50.34018,50.397934
2240,50.455982,50.445232,50.389343,50.431194
2241,50.349926,50.30054,50.331608,50.424126
2242,50.290462,50.231773,50.283833,50.38843
2243,50.205467,50.137486,50.21055,50.327114
2244,50.177387,50.119576,50.16983,50.272842
2245,50.108646,50.04715,50.105774,50.213398
2246,50.055958,49.994324,50.053333,50.16094
2247,50.03793,49.98307,50.026897,50.125492
2248,49.911495,49.833454,49.929535,50.05829
2249,49.88216,49.80303,49.90162,50.031715
2250,49.9159,49.864502,49.900726,49.99429
2251,49.93883,49.900837,49.90692,49.982853
2252,49.889194,49.845684,49.864227,49.94726
2253,49.754368,49.684376,49.76261,49.880146
2254,49.66925,49.594986,49.682945,49.805817
2255,49.814762,49.77561,49.784466,49.861458
2256,49.939,49.9314,49.869186,49.904938
2257,49.92142,49.900143,49.86869,49.922466
2258,49.86189,49.82257,49.831726,49.90912
2259,49.747105,49.67674,49.75582,49.873817
2260,49.742535,49.68531,49.734886,49.835503
2261,49.798725,49.76293,49.764267,49.83676
2262,49.82156,49.791893,49.77943,49.84391
2263,49.839195,49.8102,49.796204,49.859863
2264,49.882584,49.859028,49.832752,49.88939
2265,50.001022,50.001812,49.92067,49.945568
2266,50.061516,50.059753,49.984253,50.012756
2267,50.007755,49.980495,49.962364,50.02437
2268,49.91053,49.858425,49.896248,49.990723
2269,49.8257,49.76403,49.823456,49.93025
2270,49.792603,49.73694,49.782925,49.88166
2271,49.862648,49.82967,49.824596,49.893616
