,Open,High,Low,Close
525,51.568836,51.64694,51.525494,51.570972
526,51.493782,51.57778,51.472126,51.507133
527,51.31407,51.36065,51.22308,51.301212
528,51.19097,51.25422,51.13533,51.195053
529,51.32372,51.428467,51.321953,51.347244
530,51.331284,51.399635,51.272316,51.331787
531,51.59453,51.75158,51.61323,51.637764
532,51.530872,51.62787,51.464985,51.544815
533,51.58969,51.722916,51.553005,51.61331
534,51.686775,51.808895,51.651257,51.709805
535,51.795074,51.950844,51.774273,51.836708
536,51.923275,52.019886,51.868008,51.92017
537,51.996918,52.095737,51.947704,51.99588
538,52.05769,52.164516,52.01405,52.065887
539,52.010807,52.12626,52.01323,52.03796
540,51.99996,52.049366,51.89822,51.977066
541,52.30105,52.456932,52.341965,52.35031
542,52.354927,52.47223,52.304543,52.373558
543,52.27561,52.356903,52.192963,52.263466
544,52.24115,52.329662,52.17883,52.23831
545,52.140472,52.24595,52.0948,52.162888
546,52.120853,52.22129,52.064762,52.13587
547,52.092583,52.18342,52.039436,52.104034
548,52.080658,52.22576,52.055077,52.12023
549,51.933918,51.97606,51.828175,51.912834
550,51.89878,51.964302,51.82407,51.88726
551,51.857544,51.897137,51.782303,51.8405
552,51.8572,51.916023,51.788456,51.844513
553,52.002396,52.08275,51.95918,52.00131
554,52.03338,52.09603,51.95197,52.01702
555,52.069046,52.152336,52.004192,52.064964
556,52.084595,52.156677,52.013287,52.074715
557,52.03424,52.09601,51.952847,52.022655
558,51.972687,52.03141,51.883068,51.959488
559,51.928078,51.984406,51.86575,51.91801
560,51.88863,51.949318,51.81831,51.88085
561,51.922882,51.987732,51.862774,51.912945
562,51.980114,52.054756,51.918224,51.973778
563,51.960075,52.0124,51.879993,51.93998
564,51.99244,52.05815,51.917076,51.975273
565,52.00842,52.095985,51.94899,52.015846
566,51.995625,52.05304,51.908306,51.97808
567,52.005627,52.062756,51.925205,51.987846
568,52.012848,52.090027,51.948986,52.007286
569,52.075245,52.159172,52.017277,52.07445
570,52.055088,52.124344,51.972576,52.045326
571,52.041733,52.092094,51.954243,52.016197
572,52.035526,52.10537,51.965885,52.026604
573,52.03783,52.082977,51.951496,52.017082
574,52.046074,52.08706,51.955334,52.016483
575,52.047375,52.097034,51.96604,52.02668
576,52.073853,52.13094,51.996822,52.055283
577,52.069984,52.136093,51.998295,52.06079
578,52.048405,52.101044,51.961613,52.029907
579,52.04404,52.103424,51.96523,52.029747
580,51.977684,52.03536,51.89082,51.964973
581,52.06247,52.230743,52.15997,52.135967
582,52.044983,52.070282,51.920372,52.01624
583,52.10138,52.157326,52.047382,52.10748
584,52.104095,52.14679,51.989994,52.063957
585,52.086914,52.13768,52.014484,52.060585
586,52.117092,52.187363,52.062954,52.1054
587,52.126976,52.218025,52.07362,52.130257
588,52.161587,52.288265,52.116886,52.183258
589,52.271408,52.39901,52.24046,52.292343
590,52.28023,52.476845,52.272774,52.34517
591,52.3331,52.417767,52.26721,52.33319
592,52.27908,52.341003,52.186443,52.26374
593,52.199753,52.241867,52.101673,52.174377
594,52.27707,52.357124,52.23171,52.27501
595,52.27272,52.353127,52.215855,52.27899
596,52.2195,52.285843,52.133663,52.21053
597,52.17013,52.237305,52.09861,52.16105
598,52.08592,52.153187,52.01251,52.08435
599,52.076935,52.15692,52.022552,52.081284
600,52.041527,52.099304,51.969433,52.034485
601,52.026295,52.084312,51.94831,52.010887
602,52.09087,52.177483,52.040943,52.090897
603,52.115314,52.199707,52.05623,52.11693
604,52.128666,52.193085,52.0487,52.111275
605,52.103867,52.16539,52.02252,52.087906
606,52.080612,52.146202,52.004883,52.069717
607,52.022827,52.069893,51.936,52.003036
608,51.99951,52.05924,51.927937,51.986546
609,51.96212,52.012096,51.88287,51.945206
610,51.955315,52.011925,51.882404,51.93995
611,52.007362,52.089176,51.95782,52.009182
612,52.01874,52.096382,51.951263,52.016342
613,52.010468,52.09046,51.94428,52.008858
614,51.965805,52.03605,51.888264,51.959976
615,51.99698,52.074757,51.93704,51.994118
616,52.054955,52.13115,51.99284,52.050354
617,52.06503,52.126877,51.985683,52.051174
618,52.0668,52.1349,51.989365,52.054527
619,52.09439,52.16932,52.030178,52.08763
620,52.08506,52.152206,52.00651,52.075653
621,52.070023,52.12958,51.99012,52.054943
622,52.088066,52.160797,52.02399,52.08084
623,52.11225,52.19059,52.04813,52.109303
624,52.097023,52.167892,52.01749,52.089546
625,52.14096,52.213455,52.0698,52.130737
626,52.21137,52.29301,52.156307,52.208607
627,52.292725,52.390846,52.249355,52.302284
628,52.295494,52.364796,52.210384,52.28418
629,52.28869,52.349945,52.20802,52.267143
630,52.31368,52.38442,52.238758,52.302433
631,52.2536,52.301487,52.158222,52.2314
632,52.21352,52.269356,52.13406,52.196663
633,52.021523,52.021538,51.879913,51.972878
634,51.97526,52.0152,51.900974,51.95062
